GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
91.493,74.074,52.995,81.109,50,41,9,799,234,0,0,82.000,112468752.000,512357728.000,138381539.943,1270372927.563,1613847220000000000.000,1773758270000000000.000,4611219796,4611219796,5,N
95.872,93.736,31.097,27.869,420,336,84,940,838,0,1,80.000,319258368.000,1277035140.000,244994096.442,705931154.305,498338768000000000.000,1415676750000000000.000,107270999000,107270999000,4,N
93.532,95.977,81.718,82.461,518,297,221,550,76,1,1,57.336,1999488380.000,2686121980.000,4531646609.451,6484089232.517,42043376000000000000.000,42514860000000000000.000,593632000000,593846493410,93,N
95.152,87.500,84.663,77.976,115,107,8,23,23,0,1,93.043,240196256.000,3212625150.000,581954944.707,6428470629.513,41325232000000000000.000,50160570000000000000.000,25701000000,25701000000,18,N
99.197,99.459,86.072,81.042,14730,9609,5121,1463,1106,1,1,65.234,814672900.000,1528656260.000,4516196427.266,6319777198.294,39939566000000000000.000,40449485000000000000.000,7828238397853,7828265188029,55,N
94.628,85.714,30.557,57.547,51,44,7,1386,107,0,0,86.275,110063336.000,691826690.000,62967469.396,810026242.730,656142500000000000.000,994591070000000000.000,4842786586,4842786586,4,N
98.722,97.284,39.097,52.769,161,116,45,962,0,0,1,72.050,532490208.000,1372641920.000,427383772.963,1407777866.139,1981838370000000000.000,2687692950000000000.000,61768887102,61768887102,3,N
97.994,89.648,56.815,80.521,127,95,32,121,121,0,1,74.803,84687584.000,251416304.000,261774310.455,780550292.289,609258910000000000.000,637057720000000000.000,8045321523,8045321523,4,N
98.333,98.816,76.810,76.329,20063,14389,5674,1657,0,1,1,71.719,132358688.000,335649760.000,665581350.172,1144862186.795,1310720110000000000.000,1352042920000000000.000,1904457655245,1904465740445,368,N
98.696,99.208,74.707,73.547,28000,20513,7487,1506,524,1,1,73.261,156089424.000,427646816.000,526014878.398,1032074349.760,1065162200000000000.000,1138927880000000000.000,3201778903444,3201792477516,454,N
98.313,86.420,50.847,82.576,77,68,9,840,146,0,0,88.312,141589824.000,958667780.000,156529739.956,2318245938.408,5374264400000000000.000,6041880200000000000.000,8628009465,9628109465,2,N
74.487,80.733,40.638,68.137,1132,521,611,1652,0,0,1,46.025,26445254.000,22549872.000,25314402.161,91759980.823,8419903300000000.000,8435052700000000.000,13778000000,13778000000,13,N
99.744,99.629,82.707,84.281,2349,1995,354,1180,57,0,1,84.930,1081204610.000,6079117800.000,7442128533.568,20090089602.333,403611600000000000000.000,428591150000000000000.000,2152008118690,2157002898135,26,N
69.416,95.040,95.593,82.814,394,369,25,2311,138,0,1,93.655,328976992.000,4855685100.000,2006703437.015,10472468075.064,109672610000000000000.000,130163640000000000000.000,121392129231,121392693247,23,N
99.247,99.214,56.849,67.677,798,625,173,2393,1,0,1,78.321,99642072.000,327459968.000,591914264.559,1737485650.033,3018856230000000000.000,3070757030000000000.000,56650602449,62276365631,13,N
97.732,96.786,60.964,54.272,84,51,33,1996,74,0,0,60.714,1215739140.000,1878869890.000,1950554502.015,2386828165.591,5696949600000000000.000,6136691100000000000.000,62002704238,62002704238,2,N
98.305,95.238,87.277,81.217,80,59,21,105,105,0,0,73.750,2429332990.000,6825268700.000,8671845686.192,15806528890.002,249846340000000000000.000,269170540000000000000.000,143330646367,143330646367,4,N
96.875,0.000,62.931,0.000,33,32,1,57,57,0,0,96.970,276906272.000,8803999700.000,806092540.049,0.000,0.000,72711320000000000000.000,8804000000,8861000000,2,N
90.716,97.537,94.516,87.731,484,374,110,729,13,1,1,77.273,28050626.000,95371896.000,152149901.666,277110027.408,76789978000000000.000,81322113000000000.000,10490907647,10490917647,223,N
95.973,92.857,24.032,44.742,85,71,14,1003,137,0,0,83.529,252949136.000,1282813700.000,248273103.720,1020234176.178,1040877770000000000.000,2101498360000000000.000,17959389295,17959389295,2,N
98.573,92.404,47.773,68.264,263,232,31,538,210,0,1,88.213,183232224.000,1371285760.000,456102577.077,2142530760.478,4590437410000000000.000,6001909100000000000.000,42509857301,42509857301,6,N
56.603,83.333,40.825,81.967,88,82,6,202,45,0,0,93.182,27963408.000,382166656.000,22628734.766,835332903.216,697781070000000000.000,823240980000000000.000,2293000000,2293000000,28,N
98.367,88.889,67.970,73.213,79,70,9,840,147,0,0,88.608,240565744.000,1758253310.000,771080378.248,2852997878.926,8139596100000000000.000,10442972000000000000.000,15824278267,16839604055,2,N
98.492,99.112,96.648,96.287,18272,12193,6079,1475,26,1,1,66.731,1868873220.000,3748615170.000,57483351741.144,87892332860.665,7725204600000000000000.000,7729238700000000000000.000,22788194609770,22788195198012,279,N
98.890,72.000,52.362,39.835,156,151,5,1794,91,0,1,96.795,20608696.000,242805408.000,34718026.254,195430593.865,38193117000000000.000,87564488000000000.000,1214026941,3111912767,8,N
97.997,98.054,89.548,90.885,706,420,286,689,374,0,1,59.490,7754082800.000,11387109400.000,26074285913.657,40327749243.162,1626326800000000000000.000,1639528100000000000000.000,3256715000000,3256716000000,21,N
98.542,92.969,59.973,59.152,95,79,16,1242,546,0,0,83.158,155167136.000,721309380.000,302369173.185,909804709.811,827744510000000000.000,1148261710000000000.000,11540950140,12258206908,2,N
0.000,50.000,0.000,49.487,41,39,2,938,3,0,0,95.122,5000000.000,97500000.000,0.000,96500000.000,9312250400000000.000,17868500600000000.000,195000000,195000000,27,N
68.120,0.000,59.079,0.000,101,100,1,805,0,0,1,99.010,129120.000,5000000.000,495271.709,0.000,0.000,23725472700000.000,5000000,12912000,4,N
99.242,99.524,93.637,92.754,8707,5413,3294,1508,19,1,1,62.168,1042155260.000,1712557440.000,12552237826.570,16964440342.667,287792660000000000000.000,288241550000000000000.000,5641160904949,5641161905949,120,N
97.974,95.833,59.522,72.447,233,209,24,680,206,0,1,89.700,111912264.000,974569470.000,176561252.695,2785283469.176,7757801700000000000.000,8501980800000000000.000,23389668597,23389668597,13,N
98.669,99.112,89.152,88.273,30236,22796,7440,1664,25,1,1,75.394,351725888.000,1077643780.000,4678270544.945,8579745338.202,73611730000000000000.000,74137450000000000000.000,8017609758719,8017621843919,968,N
97.999,88.889,40.056,57.947,66,57,9,52,52,0,0,86.364,77114424.000,488391392.000,55670098.816,590293549.190,348446505000000000.000,517595271000000000.000,4395522677,4395522677,5,N
54.399,81.481,80.559,79.203,321,312,9,1187,92,0,1,97.196,16259546.000,542222140.000,36887214.931,1052212162.201,1107150280000000000.000,1383787200000000000.000,4880000000,5073000000,20,N
96.376,86.111,37.427,41.635,64,52,12,380,205,0,0,81.250,254106816.000,1101129730.000,188266319.711,953946658.580,910014300000000000.000,1627462060000000000.000,13213557227,13213557227,2,N
90.273,97.314,60.326,68.365,199,155,44,1526,113,0,1,77.889,91302232.000,321630592.000,239612435.674,532634195.619,283699186000000000.000,336750312000000000.000,14151746909,14151846909,3,N
99.738,96.970,55.116,85.080,546,513,33,1482,435,0,1,93.956,2423584260.000,37675725000.000,3100578968.807,99066160884.656,9814104000000000000000.000,11056818000000000000000.000,1243299052537,1243299052537,22,N
99.659,98.501,78.853,67.207,976,878,98,1247,637,0,1,89.959,532668672.000,4772251100.000,1710573893.379,8508983942.357,72402797000000000000.000,90376890000000000000.000,467680422304,467683003424,17,N
76.331,77.778,44.007,8.878,38,26,12,56,56,0,0,68.421,58846148.000,127499992.000,49948968.475,28660367.525,821416590000000.000,5534768100000000.000,1530000000,1530000000,2,N
93.878,92.308,69.454,53.625,34,21,13,1887,46,0,0,61.765,5837291500.000,9428768800.000,8183440677.350,9194117916.830,84531800000000000000.000,97430510000000000000.000,122574000000,122583113000,3,N
58.446,61.224,55.545,59.516,116,109,7,1176,71,0,1,93.966,23718324.000,369328576.000,61520343.063,585480358.480,342787250000000000.000,462233761000000000.000,2585300000,2585300000,2,N
99.755,98.840,22.471,46.571,599,509,90,2030,649,0,1,84.975,44694616.000,252459616.000,19208586.848,318271624.288,101296812000000000.000,144463166000000000.000,22721361323,22749548914,6,N
96.428,90.909,49.119,48.673,39,28,11,1027,102,0,0,71.795,753803970.000,1918773380.000,728996497.875,1701057792.057,2893597670000000000.000,4250752360000000000.000,21106512274,21106512274,2,N
96.104,92.628,75.061,77.072,105,82,23,918,324,0,1,78.095,609043330.000,2171371780.000,1534625820.573,4971339296.379,24714218000000000000.000,27155087000000000000.000,49941554328,49941554328,12,N
98.022,56.000,65.332,30.675,190,185,5,1568,351,0,1,97.368,19971276.000,130400104.000,31552699.122,87385747.298,7636268800000000.000,19830796000000000.000,652000529,3694686890,10,N
93.848,66.667,35.705,54.218,36,33,3,1353,35,0,0,91.667,26212122.000,285670016.000,16747243.394,300275449.048,90165348000000000.000,157483755000000000.000,857010000,865000000,2,N
98.534,98.821,90.064,89.825,23441,17430,6011,1532,1,1,1,74.357,373466848.000,1082889860.000,5032060605.867,8986064370.846,80747130000000000000.000,81253780000000000000.000,6509190937523,6509281892387,384,N
97.888,89.256,45.709,38.096,93,82,11,220,220,0,0,88.172,796012290.000,5933909500.000,1830637094.153,4385788754.855,19235144000000000000.000,45633130000000000000.000,65273000000,65273000000,3,N
91.136,87.654,80.272,75.465,59,41,18,462,213,0,0,69.492,302741280.000,689577220.000,757301580.121,1405985542.159,1976795460000000000.000,2126437210000000000.000,12412391839,12412391839,2,N
95.703,92.857,57.922,58.893,46,32,14,619,104,0,0,69.565,288919008.000,660386240.000,454420425.604,915716634.074,838536910000000000.000,976525000000000000.000,9245408729,9245408729,1,N
95.136,90.000,66.806,73.254,132,122,10,1194,20,0,1,92.424,8399891.000,102478664.000,26185196.840,179475233.941,32211361400000000.000,41062168000000000.000,1024786641,1024786641,5,N
65.590,80.000,62.825,64.444,186,181,5,80,80,0,1,97.312,4038674.000,72000000.000,10660696.160,92015216.133,8466800599999999.000,13085542400000000.000,360000000,731000000,16,N
99.754,94.375,47.971,81.935,641,604,37,818,284,0,1,94.228,238945264.000,3900617220.000,420402784.089,9670719957.216,93522830000000000000.000,106930680000000000000.000,144322843885,144322843885,9,N
38.843,34.667,35.915,38.367,37,22,15,11,11,0,0,59.459,3227272.800,3266666.800,3301952.764,3732142.589,13928883000000.000,13930434900000.000,49000000,71000000,5,N
96.275,95.000,69.909,60.341,57,37,20,1402,39,0,0,64.912,375680928.000,695009660.000,694938340.988,893083532.227,797598170000000000.000,899569150000000000.000,13900193463,13900193467,4,N
92.250,75.000,73.750,38.651,27,23,4,63,63,0,0,85.185,44317160.000,254823680.000,80515757.486,214629363.849,46065766000000000.000,90378748000000000.000,1019294701,1019294701,3,N
57.469,50.000,35.320,40.826,591,589,2,227,227,0,1,99.662,1830128.800,490500000.000,3337833.531,400500000.000,160400244000000000.000,399198484000000000.000,981000000,1077945782,22,N
95.558,50.000,53.048,49.079,48,46,2,11,11,0,0,95.833,30695652.000,706000000.000,34896038.489,693000032.000,480249052000000000.000,936285000000000000.000,1412000000,1412000000,8,N
92.881,58.594,8.831,23.346,129,113,16,788,174,0,1,87.597,106946872.000,755312380.000,26004369.810,374161348.677,139996692000000000.000,560374725000000000.000,12085000000,12085000000,3,N
92.347,50.000,29.770,50.000,30,28,2,92,22,0,0,93.333,22357142.000,313000000.000,12083679.130,313000000.000,97969003000000000.000,182442274000000000.000,626000000,626000000,6,N
92.768,0.000,20.119,0.000,38,37,1,86,12,0,0,97.368,14486486.000,100000000.000,5320138.291,0.000,0.000,7312560900000000.000,100000000,536000000,7,N
96.450,91.871,59.402,79.991,75,52,23,734,0,0,0,69.333,10655815700.000,24091410400.000,12891218345.658,65591719293.305,4302273800000000000000.000,4482788200000000000000.000,554102451646,554102451646,4,N
88.595,85.714,51.878,52.088,62,55,7,25,25,0,0,88.710,101604680.000,798322560.000,197726789.697,761962876.397,580587430000000000.000,1066003050000000000.000,5588257653,5588257653,5,N
99.669,92.444,95.168,78.135,410,395,15,1087,1,0,1,96.341,219867840.000,5719486000.000,2121106104.310,10467443974.344,109567390000000000000.000,139813210000000000000.000,85792298896,86847794875,9,N
99.309,98.577,70.310,85.598,1410,1278,132,534,58,1,1,90.638,271073632.000,2624485630.000,2206577978.253,8648524467.932,74796990000000000000.000,80335540000000000000.000,346432000000,346432000000,81,N
95.475,93.630,83.016,84.318,170,125,45,1895,190,0,1,73.529,518254432.000,1439579900.000,1423615903.771,3183361395.376,10133789000000000000.000,10982632000000000000.000,64781102157,64781814157,8,N
97.694,95.041,80.548,56.437,113,91,22,126,126,0,1,80.531,1294654080.000,5355159600.000,3655621180.268,6531561635.932,42661293000000000000.000,59149006000000000000.000,117813521142,117813521142,7,N
56.509,50.000,26.467,44.357,54,52,2,1525,212,0,0,96.296,1865384.600,48500000.000,1225197.754,43025970.000,1851234120000000.000,4026021280000000.000,97000000,97000000,3,N
99.458,98.657,27.641,40.761,286,201,85,372,291,0,1,70.280,2429549060.000,5745167400.000,1279785856.827,4333639480.248,18780433000000000000.000,29773750000000000000.000,488339132424,488339132424,4,N
99.817,99.551,89.041,93.363,2983,2711,272,2174,2034,0,1,90.882,159660720.000,1590907780.000,1733983992.430,5727180217.113,32800600000000000000.000,34849085000000000000.000,432726631758,432840064138,13,N
94.737,92.308,51.011,46.366,32,19,13,952,3,0,0,59.375,1863102720.000,2722996480.000,2144532702.476,2704417984.569,7313877100000000000.000,8053294300000000000.000,35398951548,35398951548,3,N
95.410,91.837,52.201,66.155,107,93,14,371,184,0,1,86.916,103988160.000,690778430.000,183409584.535,928447081.184,862013890000000000.000,1206336600000000000.000,9670897184,9670897184,5,N
76.141,87.165,85.500,86.624,327,163,164,240,166,1,1,49.847,240932448.000,239463392.000,1275199025.402,1271716006.639,1617259420000000000.000,1617262310000000000.000,39272000000,39272000000,80,N
98.954,99.367,88.388,80.712,1140,868,272,482,107,0,1,76.140,5630350300.000,17967415300.000,22156362122.167,45143487026.980,2037934400000000000000.000,2190137800000000000000.000,4887134805105,4887134805105,21,N
97.974,91.349,81.323,69.420,247,230,17,629,426,0,1,93.117,7413187.500,100293096.000,36962130.736,167094854.048,27920691200000000.000,36547363000000000.000,1704982537,1705032537,4,N
97.290,88.889,83.039,56.616,262,250,12,2087,520,0,1,95.420,11072873500.000,70024086000.000,27275986895.595,74615923668.070,5567536000000000000000.000,9042780000000000000000.000,840289000000,2768218617905,4,N
99.470,96.571,58.073,65.160,534,480,54,1561,492,0,1,89.888,139411856.000,1201254270.000,626334427.472,2844522044.576,8091305500000000000.000,9218814600000000000.000,64867732809,66917679393,5,N
98.624,60.402,95.301,232.928,1697,1598,99,1332,916,0,1,94.166,6358519.000,102634712.000,78220266.468,779369511.261,607417020000000000.000,616685900000000000.000,10160837895,10160837895,27,N
98.750,95.040,67.050,53.491,105,80,25,635,147,0,1,76.190,420914528.000,1346926460.000,1136219759.093,2097495856.660,4399489350000000000.000,5256987700000000000.000,33673165093,33673165093,4,N
98.572,99.022,70.948,70.580,17943,12337,5606,1476,354,1,1,68.757,125840208.000,276929312.000,349049701.489,680678829.323,463320319000000000.000,486152777000000000.000,1552445436927,1552455701327,267,N
99.244,99.535,88.423,88.791,16853,11744,5109,1532,1,1,1,69.685,473214176.000,1087754370.000,6063847608.746,9578311042.838,91744230000000000000.000,92122190000000000000.000,5557312372582,5557320456782,314,N
98.925,99.271,90.089,89.294,38755,28503,10252,2361,41,1,1,73.547,540845120.000,1503661950.000,10287997885.843,20682958823.443,427797460000000000000.000,428719430000000000000.000,15415528076643,15415615971375,627,N
96.178,66.667,62.680,39.527,47,44,3,518,28,0,0,93.617,42931820.000,629666620.000,70576328.877,459246000.406,210906895000000000.000,555164690000000000.000,1889000000,1889000000,3,N
86.852,90.237,54.752,64.990,186,160,26,2072,473,0,1,86.022,34512912.000,160132256.000,40706184.679,238553676.954,56907857000000000.000,72688087000000000.000,4163439141,5522071157,8,N
96.567,84.375,34.408,45.216,105,97,8,1966,184,0,1,92.381,222752640.000,2700876030.000,141604487.920,2301244393.157,5295725700000000000.000,11436823000000000000.000,21607010001,21607010001,2,N
28.512,50.000,18.031,7.143,33,31,2,29,29,0,0,93.939,1258064.500,3500000.000,670471.280,500000.000,249999999000.000,5276275000000.000,7000000,39000000,9,N
98.041,98.812,79.992,77.544,20605,13774,6831,2358,36,1,1,66.848,166853344.000,336431808.000,710676711.665,1128959350.367,1274552370000000000.000,1303310510000000000.000,2298138495769,2298191157061,296,N
89.403,88.000,61.946,54.523,152,137,15,1392,1,0,1,90.132,110958952.000,1013425600.000,376623662.069,1050966957.591,1104531720000000000.000,1918977920000000000.000,15201384944,15201384944,3,N
98.375,98.866,91.184,90.488,30574,22787,7787,2472,155,1,1,74.531,374800608.000,1096716030.000,5344452123.535,9614737911.756,92445680000000000000.000,92966120000000000000.000,8540037816657,8540232634626,438,N
98.781,75.000,69.206,49.122,88,84,4,381,71,0,0,95.455,13552387.000,284600128.000,30549023.069,262023514.096,68656324000000000.000,142123191000000000.000,1138400440,1138400440,6,N
94.668,0.000,32.566,0.000,38,37,1,911,379,0,0,97.368,65275876.000,0.000,39618896.297,0.000,0.000,4260939880000000.000,0,2415207353,1,N
