GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
96.154,92.857,52.714,35.655,40,26,14,124,49,FALSO,FALSO,65.000,874615420.000,1624285820.000,878331877.164,1065442267.007,1135167280000000000.000,1697172890000000000.000,22740000000,22740000000,3,N
97.707,85.714,74.963,56.785,59,52,7,229,134,FALSO,FALSO,88.136,2520813820.000,18726043600.000,5686119455.489,21261241360.597,452040400000000000000.000,714649840000000000000.000,131082302372,131082302372,4,N
96.870,87.500,54.072,72.087,77,69,8,959,13,FALSO,FALSO,89.610,56337964.000,485914944.000,76539175.491,853507020.569,728474280000000000.000,913010680000000000.000,3887319632,3887319632,20,N
95.500,72.000,14.495,66.150,38,33,5,2066,56,FALSO,FALSO,86.842,879547010.000,5805000200.000,335793155.589,9598500126.454,92131210000000000000.000,116391300000000000000.000,29025000000,29025051000,3,N
92.615,69.388,47.404,57.624,94,87,7,920,82,FALSO,FALSO,92.553,199917232.000,2484685570.000,429089623.629,3244721477.271,10528217000000000000.000,15748384000000000000.000,17392800000,17392800000,4,N
98.937,90.278,57.943,40.906,228,216,12,59,24,FALSO,VERO,94.737,397467648.000,7154417200.000,771101939.410,6144627208.304,37756440000000000000.000,83412800000000000000.000,85853000000,85853000000,18,N
85.529,92.744,72.226,81.951,159,117,42,834,55,FALSO,VERO,73.585,15683386.000,43689444.000,91604523.138,153429203.943,23540513900000000.000,24324863000000000.000,1834956739,1834956739,5,N
90.359,90.816,61.793,60.668,37,23,14,2133,65,FALSO,FALSO,62.162,379782592.000,516785696.000,509202682.900,616908573.232,380576227000000000.000,399345956000000000.000,7235000000,8735000000,4,N
47.451,50.000,41.996,8.333,33,31,2,459,30,FALSO,FALSO,93.939,2022666.900,6000000.000,2171462.317,1000000.000,1000000000000.000,16819177900000.000,12000000,62702675,2,N
92.734,92.188,52.500,51.466,33,17,16,44,0,FALSO,FALSO,51.515,604294080.000,642062460.000,700074921.317,711854512.046,506736803000000000.000,508163248000000000.000,10273000000,10273000000,3,N
96.154,95.652,41.518,35.190,49,26,23,434,8,FALSO,FALSO,53.061,2405891840.000,2719703810.000,1745109291.037,1672323120.701,2796665000000000000.000,2895142210000000000.000,62553188608,62553188608,1,N
81.657,66.667,42.628,31.944,29,26,3,21,21,FALSO,FALSO,89.655,3692307.800,32000000.000,3405529.718,20607442.021,424666670000000.000,1225992110000000.000,96000000,96000000,6,N
86.489,94.411,19.051,51.848,107,78,29,138,1,FALSO,VERO,72.897,88897472.000,239103440.000,38459632.431,248246870.669,61626501000000000.000,84188343000000000.000,6934000000,6934000000,3,N
91.406,91.556,10.947,5.066,31,16,15,56,56,FALSO,FALSO,51.613,970937470.000,1035666620.000,280053219.403,131600224.670,17318619200000000.000,21508489700000000.000,15535000000,15535000000,2,N
94.693,88.889,18.729,61.644,40,31,9,184,131,FALSO,FALSO,77.500,177677376.000,612000000.000,73389103.127,812964383.893,660911080000000000.000,849547280000000000.000,5508000000,5508000000,5,N
87.500,0.000,6.942,0.000,41,40,1,1050,107,FALSO,FALSO,97.561,96860640.000,0.000,22147010.005,0.000,0.000,9381983500000000.000,0,3874425462,1,N
96.076,66.667,19.226,36.445,32,29,3,879,64,FALSO,FALSO,90.625,129253832.000,1249453820.000,48636922.086,837477366.378,701368370000000000.000,1956216040000000000.000,3748361394,3748361394,2,N
92.820,0.000,5.055,0.000,69,68,1,63,63,FALSO,FALSO,98.551,109455896.000,7135000100.000,12263568.504,0.000,0.000,49358273000000000000.000,7135000000,7443000000,3,N
68.245,82.645,36.280,38.700,57,35,22,100,100,FALSO,FALSO,61.404,917142980.000,1459091070.000,830313425.949,1096133343.014,1201508370000000000.000,1495215830000000000.000,32100000000,32100000000,10,N
98.473,98.116,43.009,65.904,178,123,55,751,18,FALSO,VERO,69.101,131278160.000,293585760.000,291653982.595,644256148.796,415065983000000000.000,441409732000000000.000,16147215262,16147215262,8,N
93.945,93.750,46.567,45.654,66,34,32,555,34,FALSO,FALSO,51.515,4080392700.000,4335417900.000,3689623826.499,3765194458.436,14176690000000000000.000,14241727000000000000.000,138733352992,138733352992,6,N
95.216,71.456,75.544,80.492,190,144,46,967,15,FALSO,VERO,75.789,4778204.000,14957859.000,10948075.381,34003665.623,1156249220000000.000,1259874570000000.000,688061566,688061566,9,N
97.052,96.966,48.197,46.937,83,42,41,37,37,FALSO,FALSO,50.602,82621424.000,84636576.000,90145302.784,90301013.570,8154272400000000.000,8158333300000001.000,3470100000,3470100000,6,N
13.992,50.000,4.938,32.456,29,27,2,685,13,FALSO,FALSO,93.103,2111111.000,28500000.000,415739.710,18500000.000,342250005000000.000,1038623420000000.000,57000000,57000000,7,N
94.583,96.774,27.402,52.056,157,126,31,1137,301,FALSO,VERO,80.255,220748736.000,897236480.000,168141552.750,947417901.308,897600680000000000.000,1355236180000000000.000,27814331000,27814341000,7,N
99.341,99.194,25.333,50.872,435,295,140,401,79,FALSO,VERO,67.816,188685712.000,397587616.000,83961838.496,492586915.515,242641841000000000.000,286281887000000000.000,55662272328,55662272328,3,N
95.438,41.281,85.768,72.310,663,591,72,307,18,VERO,VERO,89.140,17052570600.000,139972772000.000,54114509125.342,436717405790.213,190722200000000000000000.000,205831440000000000000000.000,10078043050000,10078043050000,92,N
98.864,85.714,26.442,68.491,95,88,7,301,50,FALSO,FALSO,92.632,19951422.000,250817840.000,9950260.728,445266818.876,198262545000000000.000,251561835000000000.000,1755724897,1755724897,7,N
92.000,92.000,51.864,51.864,40,20,20,31,31,FALSO,FALSO,50.000,29500000.000,29500000.000,45509889.035,45509889.035,2071150000000000.000,2071150000000000.000,590000000,590000000,2,N
81.376,93.426,21.922,30.042,78,61,17,339,99,FALSO,FALSO,78.205,56590152.000,203058832.000,25209533.097,118939171.496,14146527100000000.000,35599598800000000.000,3452000000,3452000000,3,N
96.856,90.909,50.888,56.857,72,61,11,118,57,FALSO,FALSO,84.722,38295080.000,212363632.000,36499873.911,234988689.732,55219686000000000.000,85519542000000000.000,2336000000,2336000000,3,N
98.725,97.173,49.465,69.401,128,89,39,357,79,FALSO,VERO,69.531,18031762.000,41149412.000,21759207.636,76915131.748,5915937300000000.000,6450362800000000.000,1604826734,1604826734,11,N
37.814,84.423,63.624,59.762,108,79,29,1671,95,FALSO,VERO,73.148,1577214340.000,3917240830.000,3556486181.798,5298865610.772,28077978000000000000.000,33553704000000000000.000,113600000000,124600000000,23,N
95.266,0.000,36.847,0.000,53,52,1,15,15,FALSO,FALSO,98.113,26634620.000,1384999940.000,20435666.939,0.000,0.000,1845156300000000000.000,1385000000,1385000000,6,N
91.493,83.333,9.253,41.260,29,23,6,1968,36,FALSO,FALSO,79.310,108120312.000,414461184.000,20380434.669,315881873.085,99781359000000000.000,193626111000000000.000,2486767187,2486767187,2,N
94.628,94.000,50.409,49.113,42,22,20,119,55,FALSO,FALSO,52.381,763340860.000,839674880.000,726894338.350,760957986.979,579057040000000000.000,584884040000000000.000,16793500000,16793500000,4,N
35.376,87.500,27.687,74.386,175,167,8,2066,1,FALSO,VERO,95.429,1007137.600,21023996.000,989676.792,37668709.138,1418931570000000.000,1819606520000000.000,168191992,168191992,8,N
90.535,66.667,5.359,6.597,30,27,3,59,59,FALSO,FALSO,90.000,104851832.000,929666620.000,14513604.611,113341176.199,12846222500000000.000,693165730000000000.000,2789000000,2831000000,3,N
97.043,85.714,16.603,60.065,56,49,7,1667,183,FALSO,FALSO,87.500,4242309890.000,29576216600.000,1720154007.269,39913519629.981,1593089000000000000000.000,2234895800000000000000.000,207033520685,207873165348,1,N
97.556,94.118,24.101,46.300,143,126,17,197,65,FALSO,VERO,88.112,131763184.000,976598080.000,68050903.529,800143201.290,640229130000000000.000,1353975040000000000.000,16602167520,16602167520,3,N
83.505,0.000,10.786,0.000,44,43,1,176,176,FALSO,FALSO,97.727,105395320.000,100000000.000,27820972.125,0.000,0.000,29109478500000.000,100000000,4532000000,1,N
97.778,0.000,60.220,0.000,46,45,1,392,1,FALSO,FALSO,97.826,1947889.200,5000000.000,4368748.601,0.000,0.000,9315380400000.000,5000000,87655012,14,N
81.968,81.968,1.423,1.423,102,51,51,65,65,FALSO,VERO,50.000,102431360.000,102431360.000,3024442.272,3024442.272,9147253800000.000,9147253800000.000,5224000000,5224000000,2,N
99.237,0.000,35.935,0.000,134,133,1,1571,42,FALSO,VERO,99.254,12867823.000,0.000,8229289.096,0.000,0.000,165580871000000.000,0,1711420226,10,N
95.838,91.837,55.349,60.271,43,29,14,26,26,FALSO,FALSO,67.442,194241376.000,402357152.000,220145669.727,494809878.918,244836827000000000.000,288148978000000000.000,5633000000,5633000000,4,N
98.307,96.000,53.902,73.915,86,61,25,912,139,FALSO,FALSO,70.930,49976924.000,121943712.000,52875424.293,219727482.399,48280170000000000.000,53459389000000000.000,3048592790,3048592790,1,N
44.321,44.321,43.463,43.463,38,19,19,231,0,FALSO,FALSO,50.000,183631568.000,183631568.000,199130275.238,199130275.238,39652882000000000.000,39652882000000000.000,3489000000,3489000000,3,N
91.011,87.603,42.920,84.999,145,134,11,911,68,FALSO,VERO,92.414,9958270.000,121309696.000,8267148.278,327148181.771,107025938000000000.000,119425070000000000.000,1334406794,1334406794,2,N
96.786,0.000,32.555,0.000,34,33,1,1575,30,FALSO,FALSO,97.059,3959100.500,0.000,2283905.446,0.000,0.000,15674476900000.000,0,130650318,6,N
95.942,80.992,43.888,10.506,42,31,11,35,35,FALSO,FALSO,73.810,44935480.000,113909088.000,34776647.229,27264544.227,743355420000000.000,5500713900000000.000,1253000000,1393000000,4,N
90.056,91.050,21.934,26.868,731,382,349,104,85,FALSO,VERO,52.257,15554945.000,17025774.000,9302415.700,11981452.457,143555155000000.000,145718929000000.000,5942000000,5942000000,15,N
94.587,93.556,34.142,54.669,97,67,30,238,238,FALSO,FALSO,69.072,426720608.000,953009220.000,283357407.761,1438293731.092,2068688800000000000.000,2345668690000000000.000,28590279475,28590279475,3,N
91.500,88.889,26.414,27.887,29,20,9,964,122,FALSO,FALSO,68.966,397451456.000,771224450.000,206014080.187,402016016.680,161616871000000000.000,301323051000000000.000,6941019732,7949028721,2,N
98.784,50.000,78.265,49.000,105,103,2,863,74,FALSO,VERO,98.095,44409876.000,50000000.000,109509728.967,49000000.000,2401000000000000.000,2432249370000000.000,100000000,4574216994,11,N
82.840,82.840,74.761,74.761,26,13,13,814,0,FALSO,FALSO,50.000,49869232.000,49869232.000,89134758.692,89134758.692,7945005000000000.000,7945005000000000.000,648300000,648300000,1,N
95.652,80.000,28.948,60.643,28,23,5,998,64,FALSO,FALSO,82.143,83253680.000,382966944.000,46421647.932,456767660.665,208636695000000000.000,298464699000000000.000,1914834664,1914834664,2,N
90.306,80.000,5.040,50.724,61,56,5,357,149,FALSO,FALSO,91.803,98692696.000,336455424.000,19312114.332,332445306.870,110519877000000000.000,167051018000000000.000,1682277116,5526790590,3,N
88.747,96.000,11.533,51.002,162,127,35,718,542,FALSO,VERO,78.395,329247968.000,1194700160.000,89497872.782,1230999140.843,1515358880000000000.000,2264366680000000000.000,41814512760,41814512760,3,N
83.205,80.000,3.391,52.023,52,47,5,133,74,FALSO,FALSO,90.385,100485664.000,944565250.000,14154365.654,965071920.523,931363860000000000.000,1643834200000000000.000,4722826230,4722826230,2,N
98.959,80.000,26.868,28.586,101,96,5,50,50,FALSO,VERO,95.050,5447478.500,103690360.000,2832365.358,58510333.271,3423459110000000.000,13075121700000000.000,518451787,522958020,9,N
93.159,92.041,78.776,70.051,58,41,17,1850,34,FALSO,FALSO,70.690,129940408.000,313385728.000,298913968.154,454938673.415,206969200000000000.000,240621385000000000.000,5327557012,5327557012,4,N
93.878,66.667,16.752,56.603,52,49,3,228,150,FALSO,FALSO,94.231,169800752.000,2773412860.000,133435630.081,3223781830.910,10392770000000000000.000,17171566000000000000.000,8320238215,8320238215,2,N
75.333,77.551,18.912,22.260,58,30,28,72,72,FALSO,FALSO,51.724,22766666.000,24392858.000,8397155.603,10530022.676,110881401000000.000,113525867000000.000,683000000,683000000,4,N
92.444,92.444,25.218,25.218,30,15,15,68,20,FALSO,FALSO,50.000,674200000.000,674200000.000,302132906.737,302132906.737,91284290000000000.000,91284290000000000.000,10113000000,10113000000,1,N
97.950,66.667,31.177,53.391,113,110,3,541,82,FALSO,VERO,97.345,30235134.000,1108621570.000,16524571.177,1145429746.488,1312009430000000000.000,2474926730000000000.000,3325864930,3325864930,11,N
96.813,88.889,61.617,44.929,89,80,9,416,100,FALSO,FALSO,89.888,47512008.000,422328896.000,84299834.091,362313435.756,131271028000000000.000,271758713000000000.000,3800960174,3800960174,4,N
22.656,22.656,1.649,1.649,32,16,16,42,42,FALSO,FALSO,50.000,10187500.000,10187500.000,526634.361,526634.361,277343732000.000,277343732000.000,163000000,163000000,2,N
98.846,91.667,22.021,60.547,106,94,12,131,41,FALSO,VERO,88.679,2715840770.000,21274083300.000,2930170453.751,28804554259.550,829702300000000000000.000,1174110660000000000000.000,255289000000,255289000000,3,N
96.953,83.333,58.309,75.536,44,38,6,102,50,FALSO,FALSO,86.364,20453627900.000,129539670000.000,25495562979.947,223736090109.915,50057840000000000000000.000,61957600000000000000000.000,777238000000,777238000000,5,N
78.000,75.900,70.600,69.401,39,20,19,107,107,FALSO,FALSO,51.282,925599940.000,974315710.000,1366292892.942,1392334262.156,1938594720000000000.000,1940967880000000000.000,18512000000,18512000000,3,N
97.443,94.140,33.780,53.948,97,74,23,744,112,FALSO,FALSO,76.289,110689176.000,356130432.000,67216255.006,365084541.055,133286717000000000.000,193528151000000000.000,8191000000,8191000000,2,N
98.649,66.667,16.081,57.118,77,74,3,1113,0,FALSO,FALSO,96.104,11821334.000,291245024.000,12189074.710,330007515.329,108904952000000000.000,186982569000000000.000,873735081,874778709,2,N
97.921,97.680,54.984,67.646,237,187,50,1195,150,FALSO,VERO,78.903,73613864.000,275315744.000,147774562.481,401330662.430,161066307000000000.000,201749990000000000.000,13765785934,13765786934,10,N
71.468,90.000,21.472,46.283,64,54,10,118,118,FALSO,FALSO,84.375,134536976.000,706499970.000,67437134.776,755038138.398,570082588000000000.000,897224230000000000.000,7065000000,7265000000,1,N
65.704,50.000,28.180,40.578,67,65,2,547,85,FALSO,FALSO,97.015,7184615.500,233500000.000,4007271.497,189500000.000,35910249500000000.000,87128909000000000.000,467000000,467000000,11,N
94.720,50.000,61.103,6.948,27,25,2,16,16,FALSO,FALSO,92.593,35120000.000,439000000.000,65007888.752,61000000.000,3720999950000000.000,166840049000000000.000,878000000,878000000,3,N
94.519,94.737,63.007,25.802,64,45,19,698,11,FALSO,FALSO,70.313,33321358.000,78919000.000,41773299.743,40947957.152,1676735100000000.000,3755879640000000.000,1499460940,1499460940,3,N
91.696,83.333,49.490,29.758,67,61,6,42,42,FALSO,FALSO,91.045,9016393.000,91666664.000,8928664.316,51103381.058,2611555670000000.000,9442623000000000.000,550000000,550000000,9,N
98.110,83.333,29.544,52.377,69,63,6,35,35,FALSO,FALSO,91.304,23870954.000,250645008.000,12631456.073,258996562.890,67079216000000000.000,118505698000000000.000,1503870167,1503870167,10,N
81.813,95.455,11.747,68.986,97,75,22,654,9,FALSO,FALSO,77.320,267666608.000,912499970.000,80472493.575,1628024841.018,2650464860000000000.000,3066275150000000000.000,20075000000,20075000000,2,N
93.213,91.556,33.722,62.355,53,38,15,6,6,FALSO,FALSO,71.698,17578948.000,44533332.000,11212379.387,64808299.387,4200115360000000.000,4926655000000000.000,668000000,668000000,19,N
98.701,94.118,30.093,50.268,94,77,17,1159,109,FALSO,FALSO,81.915,83090384.000,372405184.000,44062672.115,441883662.927,195261170000000000.000,278964208000000000.000,6330887370,6397959052,4,N
81.500,83.333,28.163,30.531,26,20,6,38,38,FALSO,FALSO,76.923,129950000.000,433166688.000,111451544.459,257582618.893,66348805000000000.000,158289147000000000.000,2599000000,2599000000,2,N
94.104,94.118,97.974,92.497,101,84,17,1778,15,FALSO,VERO,83.168,4975750.000,24586058.000,43366650.343,93868687.973,8811330500000000.000,9195894300000000.000,417963000,417963000,2,N
98.438,66.667,16.836,34.020,67,64,3,31,31,FALSO,FALSO,95.522,4169250.200,86807680.000,1245121.124,54304642.750,2948994070000000.000,9778104000000000.000,260423030,266832006,7,N
96.235,50.000,53.511,34.558,35,33,2,471,36,FALSO,FALSO,94.286,110090912.000,1816499970.000,126814191.338,1255500032.000,1576280350000000000.000,4488111910000000000.000,3633000000,3633000000,2,N
78.099,80.000,9.209,39.218,27,22,5,652,45,FALSO,FALSO,81.481,92954544.000,409000000.000,27148543.026,297295812.281,88384801000000000.000,188269531000000000.000,2045000000,2045000000,1,N
93.082,91.529,80.894,81.024,359,189,170,290,129,FALSO,VERO,52.646,27561540.000,30641938.000,139174998.693,146567784.750,21482110000000000.000,21491612600000000.000,5209129778,5209129778,6,N
93.878,91.124,39.763,51.260,48,35,13,118,59,FALSO,FALSO,72.917,228186464.000,614348160.000,160794675.020,578045585.731,334136705000000000.000,483257488000000000.000,7986526225,7986526225,3,N
94.962,80.000,5.070,35.234,180,175,5,76,76,FALSO,VERO,97.222,110308544.000,3860800000.000,12095651.437,2503848833.137,6269259200000000000.000,20335446000000000000.000,19304000000,19304000000,7,N
89.352,85.714,8.086,43.119,57,36,21,1681,113,FALSO,FALSO,63.158,100755616.000,172723904.000,22827590.475,179228236.708,32122764800000000.000,37302199000000000.000,3627202305,3627202305,2,N
96.384,92.041,45.652,66.049,56,39,17,628,183,FALSO,FALSO,69.643,585093250.000,1342272900.000,490578133.545,1936959118.803,3751810480000000000.000,4325131850000000000.000,22818639944,22818639944,1,N
77.071,89.256,60.751,48.657,63,52,11,1214,80,FALSO,FALSO,82.540,1517496190.000,7173111300.000,2359776323.183,6344201942.028,40248900000000000000.000,72234880000000000000.000,78904224314,78909836668,2,N
95.562,95.562,39.299,39.299,52,26,26,35,35,FALSO,FALSO,50.000,105923064.000,105923064.000,74503443.714,74503443.714,5550763700000000.000,5550763700000000.000,2754000000,2754000000,2,N
96.537,90.000,52.255,64.091,48,38,10,776,13,FALSO,FALSO,79.167,81500008.000,309700032.000,81574878.913,512811067.474,262975144000000000.000,315050420000000000.000,3097000000,3097000000,3,N
95.340,80.000,8.286,34.191,57,52,5,52,52,FALSO,FALSO,91.228,108461552.000,1128000000.000,18920340.640,692591916.187,479683560000000000.000,1519142160000000000.000,5640000000,5640000000,7,N
96.376,90.667,15.521,39.982,64,49,15,71,71,FALSO,FALSO,76.563,138020400.000,450866688.000,41156986.560,336498223.755,113231049000000000.000,211103810000000000.000,6763000000,6763000000,4,N
