Address,GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransaction,inNumTransaction,outNumTransaction,paying,paid,numberAddressesPaidAfterTheyPaid,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendBTC,totalIncomeBTC,totalSendUSD,totalIncomeUSD,maxNumTransRec,maxDiffDay,minResponsiveness,avgResponsiveness,maxResponsiveness,rangoCluster,type
1CFWRegJrGoaKTzFRG1P241rw42K2gQFm4 98.91554 99.31494 89.935074 89.16033 21496 14396 7100 12245 6815 95 1508 1024 true true 66.9706 5.3971712E8 1.09431987E9 5.770120029777927E9 8.840912032278E9 7.8160675E19 7.84689E19 7769622238383 7769626239383 462037.12581055233 330735.0627285248 346 890038999099 0 2041 498536 333 N 
1CPVxpmBHYQ8iiZrHVwKeb7z6VZUkpRSMd 98.870674 99.29914 94.23269 93.66227 29714 21616 8098 18571 8123 212 2499 2250 true true 72.74686 1.08986125E9 2.90926387E9 4.27810213485313E10 7.557799336799072E10 5.712498E21 5.7147566E21 23559598578320 23559690119418 1042197.4970521323 645620.5782997268 845 4800000000000 0 1771 502367 729 N 
1HyC5u158bRFe4S5UHiMHGpa81aHZkGr54 99.08841 85.714294 50.93206 72.375496 499 492 7 437 12 1 1661 1661 false true 98.59719 3.1023712E8 2.12434842E10 5.489659545008717E8 3.272847273940483E10 1.07115295E21 1.509354E21 148704390630 152636571585 118580.95307327324 30749.255173573667 7 90007000250 876 53934 221130 8 N 
12d8Ged3f6Mg35jDmYQUzw4gM7XMkuJgqy 97.93061 96.1539 39.45598 52.124413 87 61 26 56 29 0 233 219 false false 70.114944 1.9244264E8 4.51500032E8 1.6893170191664416E8 9.100817003304207E8 8.2824878E17 8.9535939E17 11739000000 11739000000 1354.6424743582843 1691.3669095962905 5 4965000000 334 598802 15067400 10 N 
19ZeJ9gkcAoynABpgsrLLTqwJnLuTGMgif 97.54423 98.00304 93.94499 92.25118 15118 10571 4547 8562 4994 63 2602 2539 true true 69.92327 7.4577696E8 1.73374976E9 1.1717099463323778E10 1.8360759305713818E10 3.3712374E20 3.380989E20 7883305392133 7883425828044 600701.0681765223 267971.5755466939 210 1739222000000 0 5601 1744074 256 N 
1Ay9rwfBbJ94fRbqbnMwCoBE3BfDQEd5Fv 93.074814 90.81633 13.303936 19.81152 33 19 14 19 14 0 4 1 false false 57.575756 1.43210528E8 1.94357152E8 4.081612032849721E7 7.02918478740679E7 4.9409438E15 7.5569193E15 2721000000 2721000000 149.47559152481557 140.77612832734584 7 119000000 1772 5219 17174 1 N 
1G4SBBsY1594hcQKWZiCbvJuhbuc52B4r2 96.7785 69.20413 71.054344 49.716496 56 39 17 10 11 1 158 157 false false 69.64286 4.3563663E9 9.9940188E9 8.991259155543095E9 1.1959738586946941E10 1.4303535E20 1.7481848E20 169898300000 169898300000 21403.84945621631 3343.4670958301745 6 125063300000 0 509173 1773002 8 N 
1BnJERBvSSDCqskpFqjStZSwJ8jxcfBtZV 93.69797 0.0 85.080345 0.0 30 29 1 28 2 0 1803 1803 false false 96.666664 1.42444336E8 5.0E8 3.8211565669859266E8 0.0 0.0 1.27846041E17 500000000 4130887009 0.0 61.93281106266381 2 0 26533 26533 26533 1 N 
1KbtDpF98W2oRFT8pEaMRKUBRZX8bT8uXk 68.005684 50.0 37.33331 49.31705 94 92 2 70 2 0 996 995 false false 97.87234 1.59315104E8 7.3285002E9 5.08482944757578E8 7.228400128E9 5.224977E19 1.03646985E20 14657000000 14657000000 126321.58926268734 895.9481812046364 2 14657000000 52457250 52457250 52457250 3 N 
1GT22WP7zS2vBDpv1hEzoynMybeRnvT4W7 96.072235 91.55558 90.93642 80.81169 157 142 15 133 14 4 2270 2265 false true 90.44586 2.28494623E10 2.16308089E11 1.2499900309192061E11 4.4150957791325134E11 1.9493074E23 2.3235695E23 3244622105426 3244622205428 243091.32400608438 480430.7562027857 4 1528229346532 0 691149 4834642 16 N 
16xfyMjjE34Zdst2KvaMH2dtZoTBRrCpA9 96.1539 83.33333 19.014923 52.469696 32 26 6 25 9 0 372 116 false false 81.25 4.2807124E7 1.7201976E8 1.6314421397831475E7 1.7034146219723943E8 2.90162149E16 4.5712119E16 1032118545 1112985281 131.0864525501024 94.33570612672492 3 400151384 5941 250846 675319 4 N 
1LvDzsCPwjdFRv9hehubZDPaLpdC2Rb8Dj 98.62908 99.00039 89.91635 88.384995 22795 16548 6247 14215 6545 126 2489 2190 true true 72.594864 4.10078368E8 1.08623693E9 5.399379303689204E9 9.121135426473063E9 8.319639E19 8.365371E19 6785666240492 6785726059559 462769.5145052726 379850.4475811801 847 868629000000 0 2697 472855 462 N 
14utkYqE9xiAG4FVJ5px32NCQ4G5ChjgJT 84.7034 0.0 14.82491 0.0 63 62 1 21 1 0 1244 1243 false false 98.4127 1.01004536E8 6.2622812E9 3.701452407953644E7 0.0 0.0 3.7961334E19 6262280989 6262280989 0.0 915.3993000880537 2 6262280989 87417840 87417840 87417840 1 N 
19sFvWu5pgDtfrNvGN94y5MEw96y6vyTAZ 96.26748 91.6667 55.742527 61.76406 108 96 12 72 20 1 1023 1003 false true 88.888885 2.05235136E8 1.6418816E9 3.013280843301297E8 1.9643472637337198E9 3.85865992E18 5.9226123E18 19702577934 19702577934 2246.1278091516556 414.77623099542 8 9002000000 315 647681 1910151 7 N 
1H9qGEsYhmTyFquF5puLbwg4ykTYbPHPTx 99.34531 92.9013 42.910748 38.77996 311 275 36 179 39 2 1059 990 false true 88.42444 1.40963232E8 1.0768023E9 1.350244673161055E8 7.458378193592422E8 5.56274131E17 1.43206895E18 38764880604 38764880604 53968.76525910629 3624.2297885159946 7 16127057834 0 647353 5457204 18 N 
18H5MaG9xizN74QPEdUh5puamvaEd1xQME 97.92396 97.54352 29.095863 20.933802 121 68 53 67 54 0 142 79 false true 56.19835 9.3241184E8 1.19630182E9 6.879923813752201E8 7.402869782041335E8 5.48024736E17 6.1766275E17 63404000000 63404000000 560.6610666459086 534.87923493691 3 3476000000 0 40130 240799 13 N 
